Chr Gene nSNPs nSims Start Stop Test Pvalue
"15" "RPAP1" 28 1000 39596666 39623756 10.6793200066814 0.889
"15" "RPL4" 14 1000 64578706 64584238 10.1672098360202 0.517
"15" "RPLP1" 7 1000 67532212 67534938 3.43680712801081 0.595
"15" "RPP25" 9 1000 73034495 73036828 5.89598243706196 0.477
"15" "RPS17-2" 8 1000 81002558 81006263 2.91385261092699 0.811
"15" "RPS27L" 16 1000 61232591 61236794 13.7526499064253 0.436
"15" "RPUSD2" 22 1000 38648828 38653953 7.68534206284693 0.787
"15" "RTF1" 24 1000 39496607 39563048 12.4212580967398 0.709
"15" "RYR3" 227 1000 31390468 31945595 282.27010529098 0.147
"15" "SCAMP2" 30 1000 72924249 72952723 51.113602568134 0.171
"15" "SCAMP5" 16 1000 73074953 73100889 8.17716970429468 0.76
"15" "SCAPER" 37 1000 74427591 74963247 15.8604367020127 0.8
"15" "SCG3" 19 1000 49760841 49800515 9.15062206623407 0.744
"15" "SCG5" 49 1000 30721251 30776590 21.3112294295427 0.942
"15" "SEC11A" 19 1000 83013778 83060678 19.9570319784841 0.339
"15" "SELS" 21 1000 99628736 99635223 16.2092219858815 0.6
"15" "SEMA4B" 32 1000 88529155 88573896 28.6405316587159 0.43
"15" "SEMA6D" 37 1000 45797977 45853712 25.0856466104378 0.632
"15" "SEMA7A" 21 1000 72489375 72513329 22.0832388065602 0.343
"15" "SENP8" 6 1000 70197807 70220358 6.52424417752419 0.324
"15" "SERF2" 14 1000 41871768 41875579 8.10889089259377 0.545
"15" "SERINC4" 14 1000 41874456 41879547 8.10889089259377 0.539
"15" "SGK269" 18 1e+05 75187525 75364388 47.3395198729453 0.03779
"15" "SH3GL3" 44 1000 81907286 82078495 25.6159954446758 0.857
"15" "SHC4" 46 1000 46903225 47042933 52.6872225237383 0.32
"15" "SHF" 22 1000 43246703 43280665 10.909378709331 0.751
"15" "SIN3A" 14 1000 73450327 73530979 15.6476280463911 0.306
"15" "SLC12A1" 24 1000 46285789 46383568 3.49182786059508 0.886
"15" "SLC12A6" 41 1000 32309488 32417557 24.4624061116272 0.78
"15" "SLC24A1" 14 1000 63701322 63735652 15.3099070934975 0.326
"15" "SLC24A5" 1 1000 46200460 46221881 0.791324255130844 0.386
"15" "SLC27A2" 31 1000 48261713 48315862 19.4070960946966 0.722
"15" "SLC28A1" 81 1000 83228916 83290031 39.0728883959385 0.932
"15" "SLC28A2" 30 1000 43331725 43355425 4.98503376079317 0.86
"15" "SLC30A4" 12 1000 43561969 43602294 4.6790749763342 0.799
"15" "SLCO3A1" 155 1000 90197949 90507782 111.073622009747 0.786
"15" "SLTM" 21 1000 56958535 57013144 11.7768769442227 0.672
"15" "SMAD3" 52 1e+05 65145248 65274587 86.8026763007574 0.07634
"15" "SMAD6" 46 1000 64781687 64861380 44.0326545177799 0.457
"15" "SNAP23" 16 1000 40575126 40612548 7.87071542222504 0.598
"15" "SNAPC5" 11 1000 64569719 64577200 8.65649401602925 0.467
"15" "SNRPA1" 22 1000 99639237 99652983 14.0525927036555 0.72
"15" "SNRPN" 66 1000 22619886 22774822 47.5236723094567 0.82
"15" "SNUPN" 22 1000 73677478 73705774 22.5059028907249 0.377
"15" "SNURF" 21 1000 22751162 22774822 12.9586000816456 0.81
"15" "SNX1" 10 1000 62175229 62223486 6.30563835115799 0.531
"15" "SNX22" 5 1000 62230968 62236733 3.13240022248713 0.569
"15" "SNX33" 26 1000 73728402 73738023 23.5760416405352 0.475
"15" "SORD" 13 1000 43102632 43154331 7.13942597596355 0.632
"15" "SPATA5L1" 10 1000 43481877 43500905 2.96632879729756 0.799
"15" "SPATA8" 23 1000 95127682 95129849 12.0543402621621 0.827
"15" "SPESP1" 7 1000 67009918 67026202 11.5100979188925 0.162
"15" "SPG11" 9 1000 42642185 42743168 4.38240878374484 0.746
"15" "SPG21" 22 1000 63042415 63069304 33.0176382985972 0.182
"15" "SPINT1" 14 1000 38923537 38937145 3.01743783348055 0.927
"15" "SPPL2A" 13 1000 48787028 48845202 17.4344151226496 0.249
"15" "SPRED1" 30 1000 36332343 36436742 48.1475046270418 0.11
"15" "SPTBN5" 37 1000 39927635 39973567 13.5999012171563 0.937
"15" "SQRDL" 39 1000 43714547 43770771 30.4767410512276 0.659
"15" "SRP14" 22 1000 38115182 38118681 15.0884531975012 0.676
"15" "ST20" 21 1000 77978236 78003132 24.8452898573918 0.315
"15" "ST8SIA2" 64 1000 90738143 90812962 45.708465452995 0.759
"15" "STARD5" 30 1000 79392061 79403579 50.1831459878387 0.128
"15" "STOML1" 24 1000 72062612 72071688 8.83217277529821 0.879
"15" "STRA6" 23 1000 72258860 72282245 31.3927618707567 0.213
"15" "STRC" 6 1000 41679052 41698290 7.53337787808228 0.259
"15" "SV2B" 38 1e+05 89570106 89639654 78.1412586899647 0.04005
"15" "TARSL2" 22 1000 100011477 100082168 20.6170458245711 0.403
"15" "TBC1D21" 26 1000 71953020 71968608 16.1220995482927 0.682
"15" "TBC1D2B" 23 1e+05 76074381 76157049 47.8639219394235 0.05657
"15" "TCF12" 37 1e+05 54998124 55368006 75.3921993126172 0.07852
"15" "TEX9" 13 1000 54444935 54525364 6.91375416561866 0.636
"15" "TGM5" 20 1000 41312666 41346347 16.3412107089489 0.466
"15" "TGM7" 22 1000 41355770 41381745 28.9523060566556 0.254
"15" "THAP10" 16 1000 68960734 68971807 7.32943340575456 0.597
"15" "THBS1" 17 1000 37660571 37676960 9.82022273126721 0.582
"15" "THSD4" 143 1000 69220841 69862776 133.646154300487 0.524
"15" "TIPIN" 17 1000 64416061 64436108 5.6846815168044 0.871
"15" "TJP1" 25 1000 27779648 27901998 28.4610978965767 0.294
"15" "TLE3" 26 1000 68127596 68177310 38.1920707602132 0.111
"15" "TLN2" 54 1000 60726801 60923882 43.0305871608538 0.617
"15" "TM2D3" 16 1000 99999571 100010117 16.3108234290788 0.387
"15" "TM6SF1" 12 1000 81567383 81596680 10.2770984960123 0.45
"15" "TMC3" 34 1000 79411814 79453473 55.5615814950935 0.12
"15" "TMCO5A" 16 1e+05 36014748 36030915 41.6888508659808 0.02954
"15" "TMED3" 17 1000 77390545 77402244 9.35769580806859 0.762
"15" "TMEM202" 1 1000 70477721 70487762 1.35159196539141 0.235
"15" "TMEM62" 10 1000 41213013 41264633 7.48301100930171 0.479
"15" "TMEM85" 17 1000 32304536 32309644 3.78568312114711 0.947
"15" "TMEM87A" 13 1000 40290017 40353047 15.2434928298942 0.282
"15" "TMOD2" 18 1000 49831101 49889635 17.9344405510917 0.379
"15" "TMOD3" 11 1000 49909180 49989138 13.10079935187 0.27
"15" "TNFAIP8L3" 9 1000 49136090 49184765 5.57178051616434 0.617
"15" "TP53BP1" 25 1000 41486698 41590028 25.1232518348275 0.353
"15" "TPM1" 30 1000 61121890 61151166 19.6008120812665 0.654
"15" "TRIM69" 25 1000 42815851 42847317 10.3931101456392 0.873
"15" "TRIP4" 8 1000 62467072 62534555 2.71138922312905 0.897
"15" "TRPM1" 48 1000 29080842 29181216 27.4168644766395 0.88
"15" "TRPM7" 19 1000 48639781 48766286 19.574882581801 0.37
"15" "TSPAN3" 19 1e+05 75125385 75150568 43.2924971548804 0.05015
"15" "TTBK2" 30 1000 40823835 41000299 38.463160629412 0.259
"15" "TTC23" 51 1000 97494050 97607338 30.217228605816 0.743
"15" "TTLL13" 28 1000 88593767 88603316 28.0422183923513 0.381
"15" "TUBGCP4" 20 1000 41450604 41485532 31.9835525129644 0.195
"15" "TUBGCP5" 26 1e+05 20384835 20425332 58.4826325890741 0.03789
"15" "TYRO3" 22 1000 39638523 39658818 7.9440257225999 0.873
"15" "UACA" 19 1000 68733946 68842904 16.0770075977996 0.43
"15" "UBE2Q2" 6 1000 73922854 73980437 2.13506799223906 0.82
"15" "UBE3A" 16 1000 23133488 23235221 11.6623674405769 0.544
"15" "UBL7" 11 1000 72525370 72540582 18.4817150557581 0.126
"15" "UBR1" 17 1000 41022389 41185578 14.5405785648621 0.411
"15" "ULK3" 22 1000 72915511 72922605 40.5564652528495 0.131
"15" "UNC13C" 137 1000 52092392 52708098 124.885497250423 0.563
"15" "UNC45A" 29 1000 89274413 89298327 12.4594904178048 0.817
"15" "USP3" 21 1e+05 61583862 61670716 54.746956978302 0.02247
"15" "USP50" 20 1000 48580050 48626194 16.1342855440513 0.496
"15" "USP8" 15 1000 48503870 48580569 9.21316241720704 0.625
"15" "VPS13C" 43 1000 59931881 60139939 43.717859131464 0.389
"15" "VPS18" 14 1000 38973919 38983465 22.6583415691648 0.157
"15" "VPS33B" 39 1000 89342777 89366837 45.60301804331 0.284
"15" "VPS39" 28 1000 40238190 40287794 45.9532600477323 0.12
"15" "WDR61" 32 1000 76362632 76378995 24.2780398720648 0.57
"15" "WDR72" 62 1000 51593229 51839151 57.980285835419 0.425
"15" "WDR73" 18 1000 82987014 82998525 20.1188352085681 0.313
"15" "WDR76" 14 1000 41906499 41946502 9.04566796224072 0.513
"15" "WDR93" 32 1000 88035031 88087873 32.9882218713272 0.343
"15" "WHDC1" 29 1000 81275026 81300667 12.8154492544142 0.853
"15" "ZFAND6" 32 1000 78139075 78217765 8.90814533800711 0.995
"15" "ZFP106" 13 1000 40492312 40537022 22.1063286989598 0.144
"15" "ZFYVE19" 12 1000 38886565 38894059 2.68111563066935 0.929
"15" "ZNF280D" 19 1000 54709665 54813079 21.2727579140183 0.313
"15" "ZNF592" 16 1000 83092821 83150667 10.8785150995571 0.61
"15" "ZNF609" 16 1000 62578671 62765319 7.597726402692 0.768
"15" "ZNF710" 24 1000 88345755 88425029 32.191460604053 0.206
"15" "ZNF770" 15 1000 33057835 33067746 18.9654855375899 0.261
"15" "ZNF774" 29 1e+05 88696480 88705719 89.8017552715453 0.01921
"15" "ZSCAN2" 20 1000 82945252 82967951 19.4517241778455 0.43
"15" "ZSCAN29" 19 1000 41437661 41449550 31.9801081406269 0.175
"15" "ZWILCH" 28 1000 64584484 64628876 13.197966551706 0.843
"16" "A2BP1" 644 1000 6009132 7702500 614.15667879413 0.604
"16" "AARS" 3 1000 68843797 68880913 0.475696585632881 0.856
"16" "ABAT" 61 1000 8675944 8785933 35.1307539610673 0.905
"16" "ABBA-1" 25 1000 69252607 69277455 26.4259500860284 0.322
"16" "ABCA3" 21 1000 2265879 2330748 8.44257632195317 0.882
"16" "ABCC1" 157 1000 15950934 16144431 135.6935758566 0.573
"16" "ABCC11" 39 1000 46758322 46826589 47.8248275410398 0.252
"16" "ABCC12" 21 1e+05 46674384 46738182 43.5066152164789 0.09234
"16" "ABCC6" 55 1000 16150922 16224829 36.968035870989 0.74
"16" "ACD" 7 1000 66248915 66252219 1.06345995580636 0.95
"16" "ACSF3" 18 1000 87687754 87749670 20.3555018570503 0.292
"16" "ACSM1" 18 1000 20542059 20610079 13.0488621702189 0.541
"16" "ACSM2A" 13 1000 20370359 20406492 16.5018547621883 0.257
"16" "ACSM2B" 15 1000 20455583 20495196 8.31640448821857 0.683
"16" "ACSM3" 14 1000 20682812 20715980 15.4221977260592 0.331
"16" "ACSM5" 20 1000 20328356 20359782 17.6973047156629 0.493
"16" "ADAD2" 60 1000 82782244 82788273 73.6163566176682 0.256
"16" "ADAMTS18" 68 1000 75873525 76026512 56.1123589997416 0.583
"16" "ADAT1" 17 1000 74190498 74214655 22.3420547688928 0.237
"16" "ADCY7" 21 1000 48879323 48909544 27.1502328458452 0.234
"16" "ADCY9" 57 1000 3952652 4106187 48.1299586696962 0.608
"16" "AGRP" 3 1000 66073974 66075217 0.259770192092583 0.825
"16" "AKTIP" 19 1e+05 52082692 52094671 37.7065104110957 0.08157
"16" "ALDOA" 20 1000 29971991 29989236 4.42074643614515 0.869
"16" "ALG1" 18 1000 5061820 5075589 16.2415995283801 0.495
"16" "AMFR" 27 1000 54952864 55016945 15.479018420124 0.737
"16" "ANKRD11" 55 1000 87861535 88084470 60.5840557988854 0.316
"16" "ANKS3" 27 1000 4686513 4724164 26.8630007528663 0.364
"16" "ANKS4B" 30 1000 21152516 21171251 17.8591350800799 0.793
"16" "AP1G1" 14 1000 70320405 70400477 5.3906937651597 0.813
"16" "APOB48R" 13 1e+05 28413493 28417783 73.9523914657158 0.00803
"16" "APRT" 30 1000 87403377 87405843 37.9405393451829 0.248
"16" "AQP8" 21 1000 25135785 25147754 17.6074208995687 0.429
"16" "ARHGAP17" 35 1000 24838212 24934176 19.7143546903879 0.739
"16" "ARHGDIG" 27 1000 270606 273004 12.8507987383091 0.844
"16" "ARL2BP" 12 1000 55836538 55845046 10.11968174616 0.474
"16" "ARL6IP1" 16 1e+05 18710491 18720358 34.3782342316423 0.08805
"16" "ARMC5" 18 1000 31377817 31385989 16.8406964504021 0.42
"16" "ASPHD1" 15 1000 29819647 29824878 6.99294967617001 0.742
"16" "ATF7IP2" 17 1000 10430225 10484996 13.7278043320806 0.484
"16" "ATMIN" 20 1000 79626958 79638452 6.63614072014643 0.879
"16" "ATP2A1" 18 1e+06 28797309 28823331 131.83415596101 0.001797
"16" "ATP2C2" 116 1000 82959633 83055294 98.0216246825642 0.647
"16" "ATP6V0D1" 4 1000 66029417 66072590 0.502836757491621 0.893
"16" "ATXN2L" 14 1e+05 28741914 28756059 124.930170178617 0.00134
"16" "AXIN1" 45 1000 277440 342465 22.6490783739199 0.843
"16" "BAIAP3" 20 1000 1324663 1339443 10.609552509999 0.776
"16" "BANP" 29 1000 86542538 86668425 10.1354459629519 0.956
"16" "BBS2" 30 1000 55075798 55111696 31.5274175473859 0.365
"16" "BCAR1" 18 1000 73820428 73843004 8.62596402155124 0.813
"16" "BCKDK" 19 1000 31027162 31031613 21.5820262895773 0.268
"16" "BCL7C" 12 1000 30806616 30812900 5.34212735010197 0.586
"16" "BCMO1" 34 1000 79829796 79882248 20.7599019367097 0.825
"16" "BFAR" 7 1e+05 14634296 14670195 17.3404405239267 0.05377
"16" "BOLA2-2" 5 1000 30111756 30113128 6.51480977256417 0.247
"16" "BOLA2B-2" 5 1000 30111756 30113128 6.51480977256417 0.257
"16" "BRD7" 32 1000 48910441 48960330 44.3312284639948 0.201
"16" "BTBD12" 18 1000 3571183 3601586 6.14716349469028 0.907
"16" "C16orf13" 23 1000 624429 626348 31.0876258507369 0.234
"16" "C16orf14" 25 1000 631849 638475 31.1851050736153 0.26
"16" "C16orf3" 32 1e+05 88622816 88623810 59.295288367734 0.08599
"16" "C16orf33" 14 1e+05 43828 47669 31.7217144124881 0.07374
"16" "C16orf35" 29 1e+05 75803 128672 50.0620220998929 0.09381
"16" "C16orf42" 16 1000 1339241 1341874 5.10526964094138 0.931
"16" "C16orf45" 22 1000 15435825 15589418 23.7002592618615 0.337
"16" "C16orf46" 23 1000 79644602 79668373 15.0345438588172 0.629
"16" "C16orf48" 7 1000 66254350 66258129 1.06345995580636 0.952
"16" "C16orf5" 5 1000 4500677 4528817 5.39991362608195 0.296
"16" "C16orf53" 13 1000 29735028 29741317 4.94823463779745 0.797
"16" "C16orf54" 3 1000 29661286 29664841 3.92705807024382 0.268
"16" "C16orf55" 21 1000 88251710 88265176 23.0356486080044 0.317
"16" "C16orf57" 27 1000 56592805 56613023 11.5108045492689 0.856
"16" "C16orf58" 21 1000 31408315 31427207 17.2245954505509 0.512
"16" "C16orf59" 6 1000 2450115 2454965 1.64265031670437 0.759
"16" "C16orf61" 22 1000 79567199 79597997 11.9870636485082 0.626
"16" "C16orf62" 40 1000 19474540 19619945 50.3150403729443 0.266
"16" "C16orf63" 25 1000 15867077 15889948 5.20342348277978 0.993
"16" "C16orf65" 8 1e+05 21902986 21919929 21.7077061040457 0.0545
"16" "C16orf68" 22 1000 8623027 8647580 5.95012870810243 0.983
"16" "C16orf7" 22 1000 88301041 88314895 27.0814096472324 0.262
"16" "C16orf70" 7 1000 65701415 65739943 1.26858143476914 0.849
"16" "C16orf71" 28 1000 4724289 4739398 29.0762698879062 0.36
"16" "C16orf72" 20 1000 9093037 9121056 16.5798665607626 0.526
"16" "C16orf73" 29 1000 1823989 1850456 15.4237901028682 0.658
"16" "C16orf74" 28 1000 84298624 84342190 10.220204304597 0.898
"16" "C16orf75" 22 1e+05 11346811 11353118 74.4709520053369 0.00802
"16" "C16orf78" 17 1000 47965308 47990820 6.10274832799278 0.931
"16" "C16orf79" 16 1000 2199254 2201012 5.89853602616475 0.86
"16" "C16orf80" 15 1000 56704997 56720797 4.15425897003187 0.948
"16" "C16orf84" 37 1e+05 87300391 87309287 69.2131858585066 0.05769
"16" "C16orf85" 25 1000 87147612 87164049 14.7567223574816 0.728
"16" "C16orf86" 7 1000 66258217 66260162 1.06345995580636 0.957
"16" "C16orf87" 12 1000 45393459 45422575 12.695989646324 0.339
"16" "C16orf88" 11 1000 19625174 19636993 15.4406602386705 0.211
"16" "C1QTNF8" 23 1000 1078226 1086245 27.7479682303659 0.28
"16" "CA5A" 35 1000 86479125 86527613 17.2500686937734 0.88
"16" "CA7" 12 1000 65435782 65445550 1.7513104508316 0.923
"16" "CACNA1H" 31 1000 1143241 1211773 35.9929898836777 0.267
"16" "CACNG3" 56 1000 24174376 24281238 33.0055974662927 0.892
"16" "CALB2" 21 1000 69950126 69981843 9.03159701686149 0.847
"16" "CAPNS2" 8 1000 54158084 54159093 7.49802310531851 0.376
"16" "CARHSP1" 20 1000 8854302 8870364 16.5266930379612 0.514
"16" "CASKIN1" 18 1000 2167184 2186466 4.94303104628174 0.914
"16" "CBFA2T3" 31 1e+05 87468767 87570902 71.9993491798072 0.02533
"16" "CBFB" 7 1000 65620550 65692459 2.02373507274945 0.857
"16" "CBLN1" 15 1000 47870199 47873184 6.14832586830002 0.84
"16" "CCDC101" 19 1e+05 28472757 28510610 90.9255276981372 0.00643
"16" "CCDC102A" 24 1000 56103590 56127978 15.0862691204691 0.726
"16" "CCDC113" 27 1000 56841363 56875235 14.0293567606551 0.768
"16" "CCDC135" 50 1000 56286226 56322868 18.8668650707493 0.978
"16" "CCDC64B" 22 1000 3017868 3025543 33.3086398546266 0.171
"16" "CCDC78" 26 1000 712582 716460 12.2841193970338 0.879
"16" "CCDC95" 22 1000 29915031 29924613 9.77214764883866 0.579
"16" "CCL17" 20 1000 55996179 56007475 9.27158717625311 0.832
"16" "CCL22" 21 1000 55950218 55957602 16.0635540182852 0.56
"16" "CCNF" 8 1000 2419395 2448860 2.04665751840687 0.791
"16" "CD19" 13 1e+05 28850760 28858164 34.0313912540126 0.06201
"16" "CD2BP2" 11 1000 30271668 30274128 4.18276632498155 0.643
"16" "CDH1" 19 1000 67328695 67426945 17.4147487356124 0.437
"16" "CDH11" 37 1e+05 63538183 63713420 69.4583880667035 0.07871
"16" "CDH13" 561 1000 81218078 82387700 563.040173794216 0.481
"16" "CDH15" 17 1000 87765663 87789401 14.5413810025139 0.488
"16" "CDH16" 13 1000 65499525 65510267 1.42540300280258 0.993
"16" "CDH3" 17 1000 67235651 67290458 16.8279238671742 0.36
"16" "CDH5" 30 1000 64958025 64996190 47.2022213189944 0.12
"16" "CDH8" 48 1000 60244735 60627537 27.1664746804869 0.803
"16" "CDIPT" 15 1000 29777178 29782079 5.11544216709856 0.824
"16" "CDK10" 25 1000 88280576 88290263 23.1183934998019 0.411
"16" "CDR2" 6 1e+05 22264757 22293439 14.6158899882842 0.08303
"16" "CDT1" 31 1000 87397686 87403167 34.8945960015891 0.327
"16" "CDYL2" 48 1000 79195176 79395676 38.1413178143076 0.629
"16" "CENPN" 22 1000 79597603 79624210 10.3178492629901 0.74
"16" "CENPT" 11 1000 66419560 66438862 5.48525897468715 0.593
"16" "CES1" 18 1000 54394264 54424576 11.2482111094172 0.762
"16" "CES2" 11 1000 65525847 65536495 1.31565581207882 0.984
"16" "CES3" 11 1000 65552638 65566553 1.1922689178654 0.983
"16" "CES7" 23 1000 54437628 54466783 18.0526043390959 0.63
"16" "CETP" 48 1000 55553335 55575257 25.5552095165567 0.907
"16" "CFDP1" 22 1000 73885108 74024888 10.2389087517197 0.832
"16" "CHD9" 33 1e+05 51646445 51918915 81.4422385085549 0.02183
"16" "CHMP1A" 24 1000 88238344 88251630 28.9166395388433 0.262
"16" "CHP2" 6 1000 23673448 23677757 9.33486517723091 0.189
"16" "CHST4" 19 1000 70117561 70129917 12.1797592671887 0.61
"16" "CHST5" 28 1e+05 74119928 74126569 60.0372133944323 0.08191
"16" "CHST6" 28 1e+05 74064522 74086427 54.8583214104255 0.08305
"16" "CHTF18" 25 1000 778622 788075 20.9026483366092 0.543
"16" "CIAPIN1" 18 1000 56019587 56038870 8.1577028597045 0.819
"16" "CIITA" 25 1000 10878555 10926341 12.2470836964749 0.906
"16" "CIRH1A" 11 1000 67723999 67760438 8.2627279804218 0.522
"16" "CKLF" 8 1000 65143966 65157655 2.0266011606339 0.901
"16" "CLCN7" 34 1000 1434935 1465086 15.2390405755272 0.934
"16" "CLDN6" 26 1000 3004713 3008189 35.7928663935303 0.221
"16" "CLDN9" 24 1000 3002206 3004507 35.5814280593821 0.185
"16" "CLEC16A" 69 1000 10945942 11183539 53.4835317456756 0.58
"16" "CLEC3A" 32 1e+05 76613943 76623499 68.2116629292492 0.04816
"16" "CLN3" 13 1e+05 28396100 28411124 73.9523914657158 0.00792
"16" "CLUAP1" 21 1000 3490963 3527670 13.9447522737689 0.678
"16" "CMIP" 102 1000 80036275 80302868 85.4367035679013 0.658
"16" "CMTM1" 10 1000 65157794 65170539 3.36223355201511 0.861
"16" "CMTM2" 10 1000 65170851 65179678 3.36223355201511 0.884
"16" "CMTM3" 9 1000 65195702 65205296 3.34822971479505 0.834
"16" "CMTM4" 12 1000 65206153 65288111 3.82327992652801 0.883
"16" "CNGB1" 50 1000 56475205 56562513 35.7528453563144 0.707
"16" "CNOT1" 24 1000 57111355 57221251 28.0492525007846 0.301
"16" "CNTNAP4" 53 1000 74868676 75150636 39.0642754808749 0.727
"16" "COG4" 9 1000 69071972 69114958 10.8751497190145 0.29
"16" "COG7" 21 1000 23307316 23372004 12.2793115544149 0.667
"16" "COG8" 16 1000 67920024 67931027 16.5875969815778 0.347
"16" "COQ7" 8 1000 18986427 18998853 16.4799662343212 0.105
"16" "COQ9" 19 1000 56038902 56052680 10.8030035101736 0.73
"16" "CORO1A" 6 1000 30102426 30107898 6.88316898334514 0.293
"16" "CORO7" 23 1000 4344543 4406640 27.1503290678273 0.287
"16" "COTL1" 74 1000 83156704 83209170 51.718343974429 0.813
"16" "COX4I1" 15 1000 84390696 84398108 8.56125618434605 0.634
"16" "COX4NB" 19 1000 84369735 84390601 8.84555429794952 0.803
"16" "COX6A2" 17 1000 31346555 31347222 15.2021818327627 0.442
"16" "CP110" 28 1000 19442679 19472229 39.9840191094443 0.218
"16" "CPNE2" 35 1000 55684010 55739377 28.2819575391165 0.589
"16" "CPNE7" 31 1000 88169676 88191155 37.644930757721 0.268
"16" "CRAMP1L" 22 1000 1604901 1667910 18.313307755055 0.435
"16" "CREBBP" 20 1000 3715056 3870122 14.6888916781178 0.691
"16" "CRISPLD2" 60 1000 83411112 83500615 42.0398809421331 0.817
"16" "CRYM" 21 1000 21177342 21221918 12.6611091472016 0.741
"16" "CSNK2A2" 23 1000 56749312 56789283 13.4899485886081 0.748
